vuosi,kuukausi_nro,etuus,saajat_yhteensa,saajat_laskenta_yhteensa,maksettu_yhteensa,maksettu_laskenta_yhteensa
2025,2,Sotilasavustus,10134,10134,4092355.22,4092355.22
2025,2,Takuueläke,230772,230772,52661563.14,51728340.9
2025,2,Työttömyysturva,414984,414984,313836889.12,313836889.12
2025,2,Vammaisetuudet,521076,521076,110930299.8,98952311.6
2025,2,Vanhempainpäiväraha,96742,96742,191474370.72,191474370.72
2025,2,Vuosilomakustannuskorvaus,6502,6502,11250434.63,11250434.63
2025,2,Väliaikainen sähkötuki,2,2,-58.48,-58.48
2025,2,Yleinen asumistuki,723612,723612,240862200.96,234531453.34
2025,2,Äitiysavustus,7486,7486,1586996.8,1586996.8
2025,3,Elatustuki,122538,122538,38319824.22,34859934.72
2025,3,Eläke-etuudet (pl. takuueläke),1069778,1069778,385320426.78,379747278.46
2025,3,Eläketuki,0,0,-2154.92,0
2025,3,Eläkkeensaajan asumistuki,389726,389726,111986066.46,105177808.02
2025,3,Erityishoitoraha,1360,1360,1133223.68,1133223.68
2025,3,Koulumatkatuki,122364,122364,18721851.38,18721851.38
2025,3,Kuntoutus,179760,179760,80602134.7,80602134.7
2025,3,Kuntoutusraha,43152,43152,38051376.12,38051376.12
2025,3,Lapsilisä,1064144,1063344,230150185.94,228837729.92
2025,3,Lastenhoidon tuet,100282,87652,33486313.22,27679159.48
2025,3,Opintolainahyvitys,350,350,1678652.76,1678652.76
2025,3,Opintolainan korkoavustus,1062,1062,333712.22,333712.22
2025,3,Opintolainavähennys,12,0,0,0
2025,3,"Opintotuki (opintoraha, asumislisä, lainatakaus)",497232,491314,111724640.94,461340720.76
2025,3,Perhevapaakorvaus,3402,3402,8515000,8515000
2025,3,Perustoimeentulotuki,293766,293766,171967843.21,178092503.46
2025,3,Sairaanhoitokorvaukset,2412212,2412212,312999253.21,312999253.21
2025,3,Sairauspäivärahat,116024,116024,158944814.46,158944814.46
2025,3,Sotilasavustus,10068,10068,4082543.36,4082543.36
2025,3,Takuueläke,230986,230986,53086120.2,51788778.04
2025,3,Työttömyysturva,429212,429212,329641891.92,329641891.92
2025,3,Vammaisetuudet,522898,522898,111055865.78,99238994.12
2025,3,Vanhempainpäiväraha,98078,98078,193519686.36,193519686.36
2025,3,Vuosilomakustannuskorvaus,6234,6234,11105415.58,11105415.58
2025,3,Väliaikainen sähkötuki,4,4,-1170.74,-1170.74
2025,3,Yleinen asumistuki,718872,718872,234931936.88,230864736.28
2025,3,Äitiysavustus,7196,7196,1510776.8,1510776.8
2025,4,Elatustuki,122518,122518,39147335.08,34879216.38
2025,4,Eläke-etuudet (pl. takuueläke),1068426,1068426,384219927.68,379209136.66
2025,4,Eläketuki,0,0,-1836.92,0
2025,4,Eläkkeensaajan asumistuki,389568,389568,110844859.36,105030840.34
2025,4,Erityishoitoraha,1122,1122,933989.54,933989.54
2025,4,Koulumatkatuki,125086,125086,19153476.02,19153476.02
2025,4,Kuntoutus,175892,175892,84018501.64,84018501.64
2025,4,Kuntoutusraha,39950,39950,34825923.28,34825923.28
2025,4,Lapsilisä,1062826,1061876,229814408.54,228409645.76
2025,4,Lastenhoidon tuet,100958,90120,33269226.48,28713710.2
2025,4,Opintolainahyvitys,13816,13816,60664607.14,60664607.14
2025,4,Opintolainan korkoavustus,2086,2086,679862.82,679862.82
2025,4,Opintolainavähennys,2,0,0,0
2025,4,"Opintotuki (opintoraha, asumislisä, lainatakaus)",500152,494880,97127309.5,462939613.02
2025,4,Perhevapaakorvaus,4154,4154,10385000,10385000
2025,4,Perustoimeentulotuki,300360,300360,174935337.75,180814193.24
2025,4,Sairaanhoitokorvaukset,2946324,2946324,375560841.81,375560841.81
2025,4,Sairauspäivärahat,133844,133844,169136511.98,169136511.98
2025,4,Sotilasavustus,9206,9206,3733582.44,3733582.44
2025,4,Takuueläke,230736,230736,53169072.18,51770674.62
2025,4,Työttömyysturva,434340,434340,354100536.52,354100536.52
2025,4,Vammaisetuudet,523688,523688,115374356.48,99343790.92
2025,4,Vanhempainpäiväraha,94510,94510,185766079.34,185766079.34
2025,4,Vuosilomakustannuskorvaus,6496,6496,11107532.64,11107532.64
2025,4,Yleinen asumistuki,716878,716878,234298638.3,230364029.48
2025,4,Äitiysavustus,6686,6686,1384654.1,1384654.1
2025,5,Elatustuki,122726,122726,38950772.7,34901935.36
2025,5,Eläke-etuudet (pl. takuueläke),1067976,1067976,384257448.26,378986525.92
2025,5,Eläketuki,0,0,-2186.68,0
2025,5,Eläkkeensaajan asumistuki,388958,388958,111649756.1,104820663.92
2025,5,Erityishoitoraha,1384,1384,1136497.94,1136497.94
2025,5,Koulumatkatuki,119236,119236,17941087.06,17941087.06
2025,5,Kuntoutus,180938,180938,95741314.38,95741314.38
2025,5,Kuntoutusraha,41076,41076,45661119.36,45661119.36
2025,5,Lapsilisä,1062842,1061512,230091879.36,228236091.92
2025,5,Lastenhoidon tuet,102416,90056,34070112.34,29027578.1
2025,5,Opintolainahyvitys,306,306,1652006.34,1652006.34
2025,5,Opintolainan korkoavustus,116,116,32747.4,32747.4
2025,5,Opintolainavähennys,2,0,0,0
2025,5,"Opintotuki (opintoraha, asumislisä, lainatakaus)",494216,490728,105029440.84,456583546.68
2025,5,Perhevapaakorvaus,3174,3174,7915000,7945000
2025,5,Perustoimeentulotuki,296444,296444,169248656.84,174685022.14
2025,5,Sairaanhoitokorvaukset,3269562,3269562,400861877.24,400861877.24
2025,5,Sairauspäivärahat,130076,130076,167287882.94,167287882.94
2025,5,Sotilasavustus,9074,9074,3737238.6,3737238.6
2025,5,Takuueläke,231206,231206,53432670.48,51910844.02
2025,5,Työttömyysturva,425830,425830,327209478.48,327209478.48
2025,5,Vammaisetuudet,525638,525638,112751277.42,99792016
2025,5,Vanhempainpäiväraha,98676,98676,200702739.98,200702739.98
2025,5,Vuosilomakustannuskorvaus,7784,7784,13272231.17,13272231.17
2025,5,Yleinen asumistuki,709932,709932,231188953.02,228481687
2025,5,Äitiysavustus,8552,8552,1783791.8,1783791.8
2025,6,Elatustuki,121944,121944,38540357.42,34656754.44
2025,6,Eläke-etuudet (pl. takuueläke),1063506,1063506,382978644.22,377550993.5
2025,6,Eläketuki,0,0,-1836.92,0
2025,6,Eläkkeensaajan asumistuki,386684,386684,108779481.42,104058167.54
2025,6,Erityishoitoraha,900,900,775901,775901
2025,6,Koulumatkatuki,60710,60710,8737600.8,8737600.8
2025,6,Kuntoutus,185024,185024,105506665.64,105506665.64
2025,6,Kuntoutusraha,22840,22840,19034987.42,19034987.42
2025,6,Lapsilisä,1062194,1061326,229207716.26,228108778.4
2025,6,Lastenhoidon tuet,97486,83902,34282991.18,28642367.54
2025,6,Opintolainahyvitys,134,134,753450,753450
2025,6,Opintolainan korkoavustus,15434,15434,5510781.02,5510781.02
2025,6,"Opintotuki (opintoraha, asumislisä, lainatakaus)",81144,75120,18293613.66,78890525.88
2025,6,Perhevapaakorvaus,3992,3992,9970000,9980000
2025,6,Perustoimeentulotuki,310736,310736,181203552.63,186715059.8
2025,6,Sairaanhoitokorvaukset,3403092,3403092,402380731.37,402380731.37
2025,6,Sairauspäivärahat,116758,116758,142356067.08,142356067.08
2025,6,Sotilasavustus,9488,9488,3989214.48,3989214.48
2025,6,Takuueläke,230712,230712,53179719,51815372.42
2025,6,Työttömyysturva,424256,424256,331422452.54,331422452.54
2025,6,Vammaisetuudet,521186,521186,110812892.22,99157576.68
2025,6,Vanhempainpäiväraha,96460,96460,190768820.62,190768820.62
2025,6,Vuosilomakustannuskorvaus,5798,5798,10608959.29,10608959.29
2025,6,Yleinen asumistuki,689562,689562,226778813.82,222515416.54
2025,6,Äitiysavustus,6554,6554,1346129,1346129
2025,7,Elatustuki,122784,122784,37982635.64,35002010.16
2025,7,Eläke-etuudet (pl. takuueläke),1062754,1062754,382935563.46,377161986.68
2025,7,Eläketuki,0,0,-1836.92,0
2025,7,Eläkkeensaajan asumistuki,384874,384874,107394182.7,103551515.82
2025,7,Erityishoitoraha,994,994,1042299.04,1042299.04
2025,7,Koulumatkatuki,1284,1284,129881.36,129881.36
2025,7,Kuntoutus,158204,158204,77902502.04,77902502.04
2025,7,Kuntoutusraha,27418,27418,29706828.12,29706828.12
2025,7,Lapsilisä,1061722,1060550,229063875.46,227720209.42
2025,7,Lastenhoidon tuet,95316,83370,34061833.78,29168169.32
2025,7,Opintolainahyvitys,66,66,430184.08,430184.08
2025,7,Opintolainan korkoavustus,5730,5730,1768996.84,1768996.84
2025,7,"Opintotuki (opintoraha, asumislisä, lainatakaus)",61896,60174,12295716.48,63603019.16
2025,7,Perhevapaakorvaus,3000,3000,7510000,7520000
2025,7,Perustoimeentulotuki,311272,311272,183968570.34,189554282.14
2025,7,Sairaanhoitokorvaukset,3514052,3514052,413641972.63,413641972.63
2025,7,Sairauspäivärahat,119596,119596,151429098.02,151429098.02
2025,7,Sotilasavustus,10202,10202,3558398.74,3558398.74
2025,7,Takuueläke,230882,230882,53150538.4,51906018.74
2025,7,Työttömyysturva,437014,437014,361940675.8,361940675.8
2025,7,Vammaisetuudet,520480,520480,109222805.86,98946672.74
2025,7,Vanhempainpäiväraha,103120,103120,228034367.38,228034367.38
2025,7,Vuosilomakustannuskorvaus,6618,6618,12105965.81,12105965.81
2025,7,Yleinen asumistuki,669304,669304,220526291.34,216667967.1
2025,7,Äitiysavustus,7348,7348,1485815.5,1485815.5
2025,8,Elatustuki,122650,122650,37663139.34,34972194.3
2025,8,Eläke-etuudet (pl. takuueläke),1063494,1063494,382464701.88,377189799.26
2025,8,Eläketuki,0,0,-2648.32,0
2025,8,Eläkkeensaajan asumistuki,385162,385162,108731488.66,103591189.52
2025,8,Erityishoitoraha,1096,1096,1110875.4,1110875.4
2025,8,Koulumatkatuki,23326,23326,2784105.26,2784105.26
2025,8,Kuntoutus,147242,147242,66923630.18,66923630.18
2025,8,Kuntoutusraha,28538,28538,19964348.72,19964348.72
2025,8,Lapsilisä,1060772,1059568,228910558.6,227317112.62
2025,8,Lastenhoidon tuet,88854,63760,28480439.1,21724878.5
2025,8,Opintolainahyvitys,22,22,107090,107090
2025,8,Opintolainan korkoavustus,690,690,206880,206880
2025,8,Opintolainavähennys,4,0,0,0
2025,8,"Opintotuki (opintoraha, asumislisä, lainatakaus)",168794,150736,48397454.34,116383816.86
2025,8,Perhevapaakorvaus,3178,3178,7935000,7945000
2025,8,Perustoimeentulotuki,267478,267478,141992211.43,148237004.36
2025,8,Sairaanhoitokorvaukset,3568056,3568056,441549366.45,441549366.45
2025,8,Sairauspäivärahat,121158,121158,159019166.94,159019166.94
2025,8,Sotilasavustus,9998,9998,4052548.52,4052548.52
2025,8,Takuueläke,231308,231308,53541888.04,52045860.04
2025,8,Työttömyysturva,436952,436952,333227317.36,333227317.36
2025,8,Vammaisetuudet,518714,518714,114291305.74,98484594.8
2025,8,Vanhempainpäiväraha,111414,111414,230706382.42,230706382.42
2025,8,Vuosilomakustannuskorvaus,8300,8300,13056841.51,13056841.51
2025,8,Yleinen asumistuki,498642,498642,167918346.3,165068171.56
2025,8,Äitiysavustus,7648,7648,1664503.8,1664503.8
2025,9,Elatustuki,121982,121982,37784793.92,34731465.46
2025,9,Eläke-etuudet (pl. takuueläke),1060612,1060612,381340214.82,375553153.86
2025,9,Eläketuki,0,0,-1836.92,0
2025,9,Eläkkeensaajan asumistuki,382920,382920,107345478.72,102756823.44
2025,9,Erityishoitoraha,1022,1022,952567.56,952567.56
2025,9,Koulumatkatuki,121636,121636,21318772.36,21318772.36
2025,9,Kuntoutus,190416,190416,88816502.48,88816502.48
2025,9,Kuntoutusraha,32736,32736,33403925.98,33403925.98
2025,9,Lapsilisä,1059458,1058676,228034764.26,226907111.5
2025,9,Lastenhoidon tuet,88008,76782,30358898.96,23791120.96
2025,9,Opintolainahyvitys,40,40,210330,210330
2025,9,Opintolainan korkoavustus,850,850,257592.44,257592.44
2025,9,"Opintotuki (opintoraha, asumislisä, lainatakaus)",498432,484706,194876725.56,501941519.48
2025,9,Perhevapaakorvaus,6432,6432,16095000,16105000
2025,9,Perustoimeentulotuki,261882,261882,146025101.85,152145123.22
2025,9,Sairaanhoitokorvaukset,3653602,3653602,440722389.06,440722389.06
2025,9,Sairauspäivärahat,114982,114982,136701959,136701959
2025,9,Sotilasavustus,9876,9876,3963958.96,3963958.96
2025,9,Takuueläke,230846,230846,53467271.14,52039205.76
2025,9,Työttömyysturva,434004,434004,337174372.16,337174372.16
2025,9,Vammaisetuudet,520332,520332,115380949.76,99030910.72
2025,9,Vanhempainpäiväraha,101176,101176,213247275.84,213247275.84
2025,9,Vuosilomakustannuskorvaus,9870,9870,14821981.89,14821981.89
2025,9,Yleinen asumistuki,483618,483618,163943679,160968319.14
2025,9,Äitiysavustus,8404,8404,1806716,1806716
2025,10,Elatustuki,121654,121654,37859956.98,34597159.32
2025,10,Eläke-etuudet (pl. takuueläke),1060076,1060076,380623126.38,375023954.36
2025,10,Eläketuki,0,0,-1836.92,0
2025,10,Eläkkeensaajan asumistuki,382284,382284,106495180.46,102506707.46
2025,10,Erityishoitoraha,1252,1252,1069801.42,1069801.42
2025,10,Koulumatkatuki,136570,136570,22175054.08,22175054.08
2025,10,Kuntoutus,187538,187538,98581049.36,98581049.36
2025,10,Kuntoutusraha,35530,35530,37923533.18,37923533.18
2025,10,Lapsilisä,1059258,1057938,228072996.22,226582794.46
2025,10,Lastenhoidon tuet,93664,82596,31097603.44,25189964.86
2025,10,Opintolainahyvitys,654,654,3038974.9,3038974.9
2025,10,Opintolainan korkoavustus,4554,4554,1327713.84,1327713.84
2025,10,Opintolainavähennys,16,0,0,0
2025,10,"Opintotuki (opintoraha, asumislisä, lainatakaus)",512094,504586,196449186.18,549558951.76
2025,10,Perhevapaakorvaus,4800,4800,11995000,12000000
2025,10,Perustoimeentulotuki,282314,282314,163499194.95,169834348.74
2025,10,Sairaanhoitokorvaukset,3807704,3807704,469714028.94,469714028.94
2025,10,Sairauspäivärahat,123824,123824,152794809.64,152794809.64
2025,10,Sotilasavustus,9058,9058,3662735.64,3662735.64
2025,10,Takuueläke,230670,230670,53570016.02,51993971.42
2025,10,Työttömyysturva,447640,447640,381915875.38,381915875.38
2025,10,Vammaisetuudet,522366,522366,116201489.06,99549894.08
2025,10,Vanhempainpäiväraha,107562,107562,231305905.5,231305905.5
2025,10,Vuosilomakustannuskorvaus,7814,7814,12815134.49,12815134.49
2025,10,Yleinen asumistuki,477048,477048,162195007.28,159196750.82
2025,10,Äitiysavustus,9222,9222,1968115.6,1968115.6
2025,11,Elatustuki,121546,121546,37329936.58,34577743.42
2025,11,Eläke-etuudet (pl. takuueläke),1059130,1059130,379267845.66,374779806.52
2025,11,Eläketuki,0,0,-1434.12,0
2025,11,Eläkkeensaajan asumistuki,383726,383726,105391584.2,102849972.62
2025,11,Erityishoitoraha,1278,1278,1080672.48,1080672.48
2025,11,Koulumatkatuki,141462,141462,22891409.12,22891409.12
2025,11,Kuntoutus,159196,159196,76798744.1,76798744.1
2025,11,Kuntoutusraha,30198,30198,26030033.36,26030033.36
2025,11,Lapsilisä,1059042,1058162,227903545.64,226473677.58
2025,11,Lastenhoidon tuet,97384,87808,31689543.04,26887530.3
2025,11,Lääkeluotto,2,2,1215.74,1215.74
2025,11,Opintolainahyvitys,25564,25564,125575076.02,125575076.02
2025,11,Opintolainan korkoavustus,138,138,35301.7,35301.7
2025,11,Opintolainavähennys,6,0,0,0
2025,11,"Opintotuki (opintoraha, asumislisä, lainatakaus)",518004,511404,196624615.04,554576079.52
2025,11,Perhevapaakorvaus,2814,2814,7030000,7040000
2025,11,Perustoimeentulotuki,291494,291494,165430597.13,171019792.86
2025,11,Sairaanhoitokorvaukset,3998236,3998236,481548345.78,481548345.78
2025,11,Sairauspäivärahat,118732,118732,139580991.72,139580991.72
2025,11,Sotilasavustus,8862,8862,3552814.56,3552814.56
2025,11,Takuueläke,231282,231282,53638217.14,52199709.36
2025,11,Työttömyysturva,441132,441132,330181881.82,330181881.82
2025,11,Vammaisetuudet,524722,524722,114459204.76,100081600.06
2025,11,Vanhempainpäiväraha,102936,102936,207930449.24,207930449.24
2025,11,Vuosilomakustannuskorvaus,7928,7928,13241170.78,13241170.78
2025,11,Yleinen asumistuki,477372,477372,163001510.9,159344713.22
2025,11,Äitiysavustus,7868,7868,1631996.9,1631996.9
2025,12,Elatustuki,266908,266908,494954083.54,451598369.46
2025,12,Eläke-etuudet (pl. takuueläke),2230260,2230260,4979778226.48,4912822426.22
2025,12,Eläketuki,0,0,-24661.3,0
2025,12,Eläkkeensaajan asumistuki,832420,832420,1410956389,1353572834.68
2025,12,Erityishoitoraha,11486,11486,13325842.82,13325842.82
2025,12,Koulumatkatuki,368260,368260,213497679.42,213497679.42
2025,12,Kuntoutus,528070,528070,1181499662.58,1181499662.58
2025,12,Kuntoutusraha,122728,122728,424025340.7,424025340.7
2025,12,Lapsilisä,2181804,2179472,2978976479.1,2959662962.64
2025,12,Lastenhoidon tuet,292016,265228,416986676,348021942.1
2025,12,Lääkeluotto,554,554,352353.98,352353.98
2025,12,Opintolainahyvitys,43922,43922,208898872.92,208898872.92
2025,12,Opintolainan korkoavustus,49788,49788,21353130.46,21353130.46
2025,12,Opintolainavähennys,58,0,0,0
2025,12,"Opintotuki (opintoraha, asumislisä, lainatakaus)",1192540,1181794,1583287194.9,5128455914.6
2025,12,Perhevapaakorvaus,52850,52850,132400000,132555000
2025,12,Perustoimeentulotuki,829170,829170,2174553082.65,2250681368.22
2025,12,Sairaanhoitokorvaukset,11340676,11340676,5470955839.33,5470955839.33
2025,12,Sairauspäivärahat,775312,775312,2034874222.94,2034874222.94
2025,12,Sotilasavustus,29210,29210,49597250.98,49597250.98
2025,12,Takuueläke,475798,475798,693640020.7,675953564.52
2025,12,Työttömyysturva,1138960,1138960,4526607939.8,4526607939.8
2025,12,Vammaisetuudet,1151605,1151605,1477658992.74,1292272442.02
2025,12,Vanhempainpäiväraha,403996,403996,2681002586.84,2681002586.84
2025,12,Vuosilomakustannuskorvaus,91688,91688,162892878.64,162892878.64
2025,12,Väliaikainen sähkötuki,6,6,-1229.22,-1229.22
2025,12,Yleinen asumistuki,1403816,1403816,2621684719.9,2565035531.3
2025,12,Äitiysavustus,92998,92998,19602109.9,19602109.9
2026,1,Elatustuki,118780,118780,37455246.06,33593804.9
2026,1,Eläke-etuudet (pl. takuueläke),1054828,1054828,379605594.22,375014332.52
2026,1,Eläketuki,0,0,-1384.22,0
2026,1,Eläkkeensaajan asumistuki,373670,373670,105498041.68,100502589.88
2026,1,Erityishoitoraha,1144,1144,1003074.96,1003074.96
2026,1,Koulumatkatuki,122238,122238,18285894.66,18285894.66
2026,1,Kuntoutus,184362,184362,89035359.76,89035359.76
2026,1,Kuntoutusraha,32432,32432,27123333.36,27123333.36
2026,1,Lapsilisä,1058672,1057324,227543146.84,226053264.2
2026,1,Lastenhoidon tuet,91718,75112,28499934.9,23557584.52
2026,1,Lääkeluotto,330,330,208193.88,208193.88
2026,1,Opintolainahyvitys,330,330,1784301.64,1784301.64
2026,1,Opintolainan korkoavustus,6452,6452,1718520.34,1718520.34
2026,1,Opintolainavähennys,4,0,0,0
2026,1,"Opintotuki (opintoraha, asumislisä, lainatakaus)",507420,499934,187721535.12,536838699.72
2026,1,Perhevapaakorvaus,2116,2116,5270000,5295000
2026,1,Perustoimeentulotuki,302822,302822,176598316.49,181872677.26
2026,1,Sairaanhoitokorvaukset,4162052,4162052,624200901.78,624200901.78
2026,1,Sairauspäivärahat,129556,129556,152683748.62,152683748.62
2026,1,Sotilasavustus,10570,10570,4084996.66,4084996.66
2026,1,Takuueläke,231608,231608,53926642.88,52587655.36
2026,1,Työttömyysturva,471980,471980,365220242.68,365220242.68
2026,1,Vammaisetuudet,522404,522404,115931047.58,100639434.3
2026,1,Vanhempainpäiväraha,108548,108548,207707332.12,207707332.12
2026,1,Vuosilomakustannuskorvaus,7992,7992,13910407.14,13910407.14
2026,1,Yleinen asumistuki,484502,484502,166767775.68,161395121.8
2026,1,Äitiysavustus,8742,8742,2013580.96,2013580.96
2026,2,Elatustuki,118824,118824,36242314.02,33681944.24
2026,2,Eläke-etuudet (pl. takuueläke),1050556,1050556,376530872.3,372726967.08
2026,2,Eläketuki,0,0,-1394.12,0
2026,2,Eläkkeensaajan asumistuki,371092,371092,103463594.2,99823788.06
2026,2,Erityishoitoraha,1292,1292,1036184.06,1036184.06
2026,2,Koulumatkatuki,133474,133474,21544550.66,21544550.66
2026,2,Kuntoutus,125528,125528,47241994.86,47241994.86
2026,2,Kuntoutusraha,28598,28598,24561944.4,24561944.4
2026,2,Lapsilisä,1058128,1057478,227259926.7,225893995.8
2026,2,Lastenhoidon tuet,95898,86000,32504964.1,26658826.3
2026,2,Lääkeluotto,286,286,164212.54,164212.54
2026,2,Opintolainahyvitys,92,92,554775.32,554775.32
2026,2,Opintolainan korkoavustus,1354,1354,335276.64,335276.64
2026,2,Opintolainavähennys,2,0,0,0
2026,2,"Opintotuki (opintoraha, asumislisä, lainatakaus)",513848,508050,188591167.88,547644232.88
2026,2,Perhevapaakorvaus,3466,3466,8655000,8670000
2026,2,Perustoimeentulotuki,305826,305826,179581261.82,184743725.54
2026,2,Sairaanhoitokorvaukset,1808582,1808582,251458312.05,251458312.05
2026,2,Sairauspäivärahat,112934,112934,136338859.64,136338859.64
2026,2,Sotilasavustus,10052,10052,4462464.28,4462464.28
2026,2,Takuueläke,230514,230514,53132317.82,52338409.7
2026,2,Työttömyysturva,466736,466736,348942753.72,348942753.72
2026,2,Vammaisetuudet,523080,523080,111569100.44,100724730.42
2026,2,Vanhempainpäiväraha,98702,98702,199194694.44,199194694.44
2026,2,Vuosilomakustannuskorvaus,4888,4888,9499322.82,9499322.82
2026,2,Yleinen asumistuki,489736,489736,168562981.02,163177634.12
2026,2,Äitiysavustus,8592,8592,1850495.74,1850495.74
2026,3,Elatustuki,119018,119018,37457797.6,33773427.42
2026,3,Eläke-etuudet (pl. takuueläke),1049080,1049080,376767050.14,372187255.32
2026,3,Eläketuki,0,0,-2514.12,0
2026,3,Eläkkeensaajan asumistuki,369770,369770,103278501.24,99488928.62
2026,3,Erityishoitoraha,1352,1352,1385078.56,1385078.56
2026,3,Koulumatkatuki,119700,119700,18514871.42,18514871.42
2026,3,Kuntoutus,192156,192156,118751843.86,118751843.86
2026,3,Kuntoutusraha,33922,33922,31702798.7,31702798.7
2026,3,Lapsilisä,1057814,1056808,226984752.94,225550181.1
2026,3,Lastenhoidon tuet,98242,86906,31740467.04,26886013.24
2026,3,Lääkeluotto,168,168,69604.06,69604.06
2026,3,Opintolainahyvitys,402,402,1742339.62,1742339.62
2026,3,Opintolainan korkoavustus,2748,2748,683697.82,683697.82
2026,3,Opintolainavähennys,6,0,0,0
2026,3,"Opintotuki (opintoraha, asumislisä, lainatakaus)",518466,513000,187080294.78,549924968.86
2026,3,Perhevapaakorvaus,4720,4720,11765000,11805000
2026,3,Perustoimeentulotuki,308510,308510,174501282.33,181548153.4
2026,3,Sairaanhoitokorvaukset,2393674,2393674,310659879.04,310659879.04
2026,3,Sairauspäivärahat,119702,119702,154505135.2,154505135.2
2026,3,Sotilasavustus,10016,10016,4465377.32,4465377.32
2026,3,Takuueläke,230606,230606,53657223.28,52417605.24
2026,3,Työttömyysturva,489512,489512,384764808.88,384764808.88
2026,3,Vammaisetuudet,521840,521840,115152695.24,100353932.84
2026,3,Vanhempainpäiväraha,107204,107204,231731696.82,231731696.82
2026,3,Vuosilomakustannuskorvaus,5986,5986,11715080.47,11715080.47
2026,3,Yleinen asumistuki,491898,491898,170601076.34,163935938.24
2026,3,Äitiysavustus,9066,9066,2068670.02,2068670.02
2026,4,Elatustuki,118876,118876,37375281.52,33710454.08
2026,4,Eläke-etuudet (pl. takuueläke),1047162,1047162,376835513.94,371349367.02
2026,4,Eläketuki,0,0,-2154.12,0
2026,4,Eläkkeensaajan asumistuki,369466,369466,103301702.66,99440039.92
2026,4,Erityishoitoraha,1156,1156,1074741.62,1074741.62
2026,4,Koulumatkatuki,123296,123296,19221454,19221454
2026,4,Kuntoutus,177404,177404,103008222.06,103008222.06
2026,4,Kuntoutusraha,34062,34062,28216449.9,28216449.9
2026,4,Lapsilisä,1057172,1056248,227057982.88,225351869.08
2026,4,Lastenhoidon tuet,102696,90836,34079327.56,28307294.7
2026,4,Lääkeluotto,74,74,4371.04,4371.04
2026,4,Opintolainahyvitys,12918,12918,55637185,55637185
2026,4,Opintolainan korkoavustus,116,116,27431.62,27431.62
2026,4,Opintolainavähennys,4,0,0,0
2026,4,"Opintotuki (opintoraha, asumislisä, lainatakaus)",519938,514332,171781280.18,549928531.18
2026,4,Perhevapaakorvaus,4498,4498,11255000,11255000
2026,4,Perustoimeentulotuki,306700,306700,166026637.28,173555095.74
2026,4,Sairaanhoitokorvaukset,3099842,3099842,408127442.02,408127442.02
2026,4,Sairauspäivärahat,128312,128312,158585800.1,158585800.1
2026,4,Sotilasavustus,9152,9152,3970994.84,3970994.84
2026,4,Takuueläke,231126,231126,54102929.92,52690912.18
2026,4,Työttömyysturva,495896,495896,405468080.2,405468080.2
2026,4,Vammaisetuudet,522720,522720,118656315.62,100550526.56
2026,4,Vanhempainpäiväraha,107636,107636,218061148.86,218061148.86
2026,4,Vuosilomakustannuskorvaus,8998,8998,15465748.02,15465748.02
2026,4,Yleinen asumistuki,496116,496116,170887831.88,165260804.26
2026,4,Äitiysavustus,11278,11278,2562462,2562462
2026,5,Elatustuki,118372,118372,38008217.6,33569175.26
2026,5,Eläke-etuudet (pl. takuueläke),1046770,1046770,375861100.86,371180917.96
2026,5,Eläketuki,0,0,-2154.12,0
2026,5,Eläkkeensaajan asumistuki,370598,370598,103255543.52,99758691.18
2026,5,Erityishoitoraha,1302,1302,1078720.76,1078720.76
2026,5,Koulumatkatuki,115676,115676,17640915.38,17640915.38
2026,5,Kuntoutus,180736,180736,98840318.32,98840318.32
2026,5,Kuntoutusraha,30716,30716,31891391.86,31891391.86
2026,5,Lapsilisä,1056360,1055258,226534711.18,225054650.76
2026,5,Lastenhoidon tuet,103844,89598,33551257.66,28593288.96
2026,5,Lääkeluotto,34,34,-27225.38,-27225.38
2026,5,Opintolainahyvitys,592,592,2937634.18,2937634.18
2026,5,Opintolainan korkoavustus,174,174,37181.6,37181.6
2026,5,Opintolainavähennys,4,0,0,0
2026,5,"Opintotuki (opintoraha, asumislisä, lainatakaus)",512578,508952,176118883.36,539833928.24
2026,5,Perhevapaakorvaus,3024,3024,7555000,7565000
2026,5,Perustoimeentulotuki,299752,299752,157798299.52,163871623.6
2026,5,Sairaanhoitokorvaukset,3212236,3212236,397191398.84,397191398.84
2026,5,Sairauspäivärahat,122794,122794,150956445.18,150956445.18
2026,5,Sotilasavustus,9070,9070,4032216,4032216
2026,5,Takuueläke,231414,231414,54407961.5,52895371.06
2026,5,Työttömyysturva,475960,475960,361774576.18,361774576.18
2026,5,Vammaisetuudet,526524,526524,115370773.34,101352866.82
2026,5,Vanhempainpäiväraha,96766,96766,199803797.66,199803797.66
2026,5,Vuosilomakustannuskorvaus,6598,6598,11913622,11913622
2026,5,Yleinen asumistuki,498018,498018,169039073.12,165867228.3
2026,5,Äitiysavustus,8740,8740,1980221.1,1980221.1
